"ProtID","Class","Subphylum"
"Spec235|GFN12164.1","cenH3","Ascomycota"
"Spec235|GFN18751.1","canH3","Ascomycota"
"Spec236|QVM08259.1","canH3","Ascomycota"
"Spec236|QVM12658.1","cenH3","Ascomycota"
"Spec237|EEP78656.1","cenH3","Ascomycota"
"Spec237|EEP82349.1","canH3","Ascomycota"
"Spec238|KJF61276.1","cenH3","Ascomycota"
"Spec238|EAS32364.3","canH3","Ascomycota"
"Spec239|KAI4190687.1","canH3","Ascomycota"
"Spec240|KAI4240864.1","canH3","Ascomycota"
"Spec240|KAI4236024.1","cenH3","Ascomycota"
"Spec241|PWY94737.1","canH3","Ascomycota"
"Spec241|PWY71562.1","cenH3","Ascomycota"
"Spec242|KAI4200362.1","canH3","Ascomycota"
"Spec242|KAI4197683.1","cenH3","Ascomycota"
"Spec243|KAI4208548.1","canH3","Ascomycota"
"Spec243|KAI4207375.1","cenH3","Ascomycota"
"Spec244|KAI4258829.1","cenH3","Ascomycota"
"Spec244|KAI4243661.1","canH3","Ascomycota"
"Spec245|EXJ86681.1","canH3","Ascomycota"
"Spec245|EXJ79713.1","cenH3","Ascomycota"
"Spec246|BCR90074.1","cenH3","Ascomycota"
"Spec246|BCR87204.1","cenH3","Ascomycota"
"Spec246|BCR91286.1","cenH3","Ascomycota"
"Spec246|BCR89008.1","cenH3","Ascomycota"
"Spec246|BCR84078.1","cenH3","Ascomycota"
"Spec246|BCR86537.1","canH3","Ascomycota"
"Spec247|KIW53464.1","canH3","Ascomycota"
"Spec247|KIW56662.1","cenH3","Ascomycota"
"Spec248|KAF8423231.1","canH3","Ascomycota"
"Spec248|KAF8427316.1","cenH3","Ascomycota"
"Spec249|KJX95006.1","canH3","Ascomycota"
"Spec249|KJX99559.1","cenH3","Ascomycota"
"Spec250|KAF2151158.1","canH3","Ascomycota"
"Spec250|KAF2158122.1","cenH3","Ascomycota"
"Spec250|KAF2153666.1","cenH3","Ascomycota"
"Spec250|KAF2153666.1","canH3","Ascomycota"
"Spec251|ODH52615.1","cenH3","Ascomycota"
"Spec251|ODH46117.1","cenH3","Ascomycota"
"Spec251|ODH47850.1","canH3","Ascomycota"
"Spec251|ODH47776.1","cenH3","Ascomycota"
"Spec252|KAI5802615.1","canH3","Ascomycota"
"Spec252|KAI5791022.1","cenH3","Ascomycota"
"Spec253|KAF8253854.1","canH3","Ascomycota"
"Spec253|KAF8248865.1","cenH3","Ascomycota"
"Spec253|KAF8243616.1","cenH3","Ascomycota"
"Spec254|PPJ50004.1","canH3","Ascomycota"
"Spec255|KAI4125250.1","canH3","Ascomycota"
"Spec255|KAI4126095.1","cenH3","Ascomycota"
"Spec256|TKA44500.1","canH3","Ascomycota"
"Spec256|TKA46038.1","cenH3","Ascomycota"
"Spec256|TKA29989.1","cenH3","Ascomycota"
"Spec256|TKA43366.1","canH3","Ascomycota"
"Spec257|KAI4283375.1","canH3","Ascomycota"
"Spec258|PNS15516.1","cenH3","Ascomycota"
"Spec258|PNS16087.1","canH3","Ascomycota"
"Spec259|OBT59965.1","canH3","Ascomycota"
"Spec259|OBT65632.1","canH3","Ascomycota"
"Spec259|OBT67199.1","cenH3","Ascomycota"
"Spec260|KAI4234870.1","canH3","Ascomycota"
"Spec260|KAI4235809.1","cenH3","Ascomycota"
"Spec261|KIX03364.1","canH3","Ascomycota"
"Spec261|KIX10610.1","cenH3","Ascomycota"
"Spec262|KAL1960859.1","canH3","Ascomycota"
"Spec262|KAL1960052.1","cenH3","Ascomycota"
"Spec263|KLJ05388.1","cenH3","Ascomycota"
"Spec263|KLJ09374.1","canH3","Ascomycota"
"Spec264|KAG5364002.1","canH3","Ascomycota"
"Spec264|KAG5368246.1","cenH3","Ascomycota"
"Spec265|KAF2230244.1","canH3","Ascomycota"
"Spec265|KAF2238493.1","cenH3","Ascomycota"
"Spec266|KAI2219380.1","cenH3","Ascomycota"
"Spec266|KAI2209337.1","canH3","Ascomycota"
"Spec267|KXL43891.1","cenH3","Ascomycota"
"Spec267|KXL44182.1","canH3","Ascomycota"
"Spec268|RDW89415.1","cenH3","Ascomycota"
"Spec268|RDW66244.1","canH3","Ascomycota"
"Spec269|KUL88606.1","canH3","Ascomycota"
"Spec269|KUL84570.1","cenH3","Ascomycota"
"Spec270|KIW76898.1","cenH3","Ascomycota"
"Spec270|KIW83967.1","canH3","Ascomycota"
"Spec270|KIW75621.1","cenH3","Ascomycota"
"Spec271|KAF1346609.1","cenH3","Ascomycota"
"Spec271|KAF1356325.1","canH3","Ascomycota"
"Spec272|KIW05440.1","canH3","Ascomycota"
"Spec272|KIV98684.1","canH3","Ascomycota"
"Spec272|KIW09306.1","cenH3","Ascomycota"
"Spec273|KIY03681.1","canH3","Ascomycota"
"Spec273|KIX93647.1","cenH3","Ascomycota"
"Spec274|KAF6840522.1","canH3","Ascomycota"
"Spec274|KAF6822301.1","cenH3","Ascomycota"
"Spec275|OJD17716.1","cenH3","Ascomycota"
"Spec275|OJD26858.1","canH3","Ascomycota"
"Spec276|KAH8792130.1","canH3","Ascomycota"
"Spec276|KAH8748210.1","cenH3","Ascomycota"
"Spec277|KUJ22929.1","canH3","Ascomycota"
"Spec277|KUJ19812.1","cenH3","Ascomycota"
"Spec278|KAF3071286.1","canH3","Ascomycota"
"Spec279|KIW10573.1","canH3","Ascomycota"
"Spec279|KIW17324.1","cenH3","Ascomycota"
"Spec280|KAI9843723.1","canH3","Ascomycota"
"Spec281|KAI9778306.1","cenH3","Ascomycota"
"Spec281|KAI9784665.1","canH3","Ascomycota"
"Spec281|KAI9778676.1","cenH3","Ascomycota"
"Spec282|412_KAH9219976.1","canH3","Ascomycota"
"Spec282|412_KAH9221869.1","cenH3","Ascomycota"
"Spec283|UJO22434.1","canH3","Ascomycota"
"Spec283|UJO18537.1","cenH3","Ascomycota"
"Spec284|KAH7346700.1","canH3","Ascomycota"
"Spec284|KAH7321867.1","cenH3","Ascomycota"
"Spec285|KIW88546.1","cenH3","Ascomycota"
"Spec285|KIW97707.1","canH3","Ascomycota"
"Spec285|KIW96847.1","cenH3","Ascomycota"
"Spec286|857_KAH8587246.1","cenH3","Ascomycota"
"Spec286|857_KAH8585841.1","cenH3","Ascomycota"
"Spec286|857_KAH8598056.1","cenH3","Ascomycota"
"Spec286|857_KAH8597988.1","canH3","Ascomycota"
"Spec287|KAF2455232.1","canH3","Ascomycota"
"Spec287|KAF2457087.1","cenH3","Ascomycota"
"Spec288|PMD14864.1","cenH3","Ascomycota"
"Spec288|PMD27502.1","canH3","Ascomycota"
"Spec289|KAI9712307.1","canH3","Ascomycota"
"Spec289|KAI9704669.1","cenH3","Ascomycota"
"Spec290|KAI9662597.1","canH3","Ascomycota"
"Spec291|CAL5868248.1","cenH3","Ascomycota"
"Spec291|CAL5871654.1","canH3","Ascomycota"
"Spec292|KAH6679831.1","canH3","Ascomycota"
"Spec292|KAH6684412.1","cenH3","Ascomycota"
"Spec293|KAI9892003.1","canH3","Ascomycota"
"Spec294|703_KAH8821594.1","cenH3","Ascomycota"
"Spec294|703_KAH8816288.1","canH3","Ascomycota"
"Spec294|703_KAH8805240.1","cenH3","Ascomycota"
"Spec295|KAH8650263.1","cenH3","Ascomycota"
"Spec295|KAH8683073.1","cenH3","Ascomycota"
"Spec295|KAH8679696.1","cenH3","Ascomycota"
"Spec295|KAH8661699.1","cenH3","Ascomycota"
"Spec295|KAH8684916.1","canH3","Ascomycota"
"Spec296|KAF8865786.1","cenH3","Ascomycota"
"Spec296|KAF8862149.1","canH3","Ascomycota"
"Spec297|KAG4414226.1","cenH3","Ascomycota"
"Spec297|KAG4414066.1","canH3","Ascomycota"
"Spec298|EDN08670.1","cenH3",NA
"Spec298|EDN09534.1","canH3",NA
"Spec299|KAJ5092326.1","cenH3","Ascomycota"
"Spec299|KAJ5091462.1","canH3","Ascomycota"
"Spec300|GIZ47480.1","cenH3","Ascomycota"
"Spec300|GIZ48381.1","canH3","Ascomycota"
"Spec300|GIZ37622.1","cenH3","Ascomycota"
"Spec301|KAJ5618850.1","canH3","Ascomycota"
"Spec301|KAJ5613101.1","cenH3","Ascomycota"
"Spec302|KAJ5826186.1","cenH3","Ascomycota"
"Spec302|KAJ5833894.1","canH3","Ascomycota"
"Spec303|KAI9802876.1","cenH3","Ascomycota"
"Spec303|KAI9792367.1","canH3","Ascomycota"
"Spec304|KAI9839689.1","canH3","Ascomycota"
"Spec304|KAI9847842.1","cenH3","Ascomycota"
"Spec305|KAF2101619.1","canH3","Ascomycota"
"Spec305|KAF2094009.1","cenH3","Ascomycota"
"Spec306|KAG8630849.1","cenH3","Ascomycota"
"Spec306|KAG8628727.1","canH3","Ascomycota"
"Spec307|EGE85651.1","cenH3","Ascomycota"
"Spec307|EGE80048.1","canH3","Ascomycota"
"Spec308|KAL2389453.1","cenH3","Ascomycota"
"Spec308|KAL2379868.1","canH3","Ascomycota"
"Spec309|12_KAK2792605.1","canH3","Ascomycota"
"Spec309|12_KAK2782839.1","cenH3","Ascomycota"
"Spec310|PGH31288.1","cenH3","Ascomycota"
"Spec310|PGH37102.1","canH3","Ascomycota"
"Spec311|5_KAK2802271.1","cenH3","Ascomycota"
"Spec311|5_KAK2810099.1","canH3","Ascomycota"
"Spec312|KAJ9648863.1","canH3","Ascomycota"
"Spec313|KAK3058143.1","canH3","Ascomycota"
"Spec313|KAK3048878.1","cenH3","Ascomycota"
"Spec314|MCJ1303173.1","canH3","Ascomycota"
"Spec314|MCJ1304138.1","cenH3","Ascomycota"
"Spec315|KAF1820782.1","canH3","Ascomycota"
"Spec315|KAF1823124.1","cenH3","Ascomycota"
"Spec316|KAF8455242.1","canH3","Ascomycota"
"Spec316|KAF8471935.1","cenH3","Ascomycota"
"Spec317|KAG9232965.1","cenH3","Ascomycota"
"Spec317|KAG9232201.1","canH3","Ascomycota"
"Spec318|KAK0373110.1","canH3","Ascomycota"
"Spec318|KAK0375022.1","cenH3","Ascomycota"
"Spec319|MCJ1227078.1","cenH3","Ascomycota"
"Spec319|MCJ1229954.1","canH3","Ascomycota"
"Spec320|KAJ4549001.1","canH3","Ascomycota"
"Spec320|KAJ4555500.1","cenH3","Ascomycota"
"Spec321|KAL2358479.1","canH3","Ascomycota"
"Spec321|KAL2358052.1","cenH3","Ascomycota"
"Spec322|KAK5077402.1","cenH3","Ascomycota"
"Spec322|KAK5070305.1","cenH3","Ascomycota"
"Spec322|KAK5077402.1","canH3","Ascomycota"
"Spec322|KAK5080807.1","canH3","Ascomycota"
"Spec322|KAK5071382.1","canH3","Ascomycota"
"Spec323|WPB06187.1","cenH3","Ascomycota"
"Spec323|WPA98793.1","cenH3","Ascomycota"
"Spec323|WPB06894.1","canH3","Ascomycota"
"Spec324|KAF2416187.1","cenH3","Ascomycota"
"Spec324|KAF2421820.1","canH3","Ascomycota"
"Spec324|KAF2416206.1","cenH3","Ascomycota"
"Spec324|KAF2430433.1","cenH3","Ascomycota"
"Spec325|PYH83195.1","canH3","Ascomycota"
"Spec325|PYH82362.1","cenH3","Ascomycota"
"Spec326|KAK5168723.1","canH3","Ascomycota"
"Spec326|KAK5163052.1","canH3","Ascomycota"
"Spec326|KAK5167530.1","cenH3","Ascomycota"
"Spec327|WQF81485.1","canH3","Ascomycota"
"Spec327|WQF75829.1","cenH3","Ascomycota"
"Spec328|KAL1304453.1","cenH3","Ascomycota"
"Spec328|KAL1310741.1","canH3","Ascomycota"
"Spec329|RDW71962.1","canH3","Ascomycota"
"Spec329|RDW70216.1","cenH3","Ascomycota"
"Spec330|MCJ1371862.1","canH3","Ascomycota"
"Spec331|KAI9056043.1","canH3","Ascomycota"
"Spec331|KAI9049339.1","cenH3","Ascomycota"
"Spec332|KAH8148721.1","canH3","Ascomycota"
"Spec332|KAH8149872.1","cenH3","Ascomycota"
"Spec333|KAK5951801.1","canH3","Ascomycota"
"Spec334|QIW94910.1","canH3","Ascomycota"
"Spec335|RPB16132.1","cenH3","Ascomycota"
"Spec335|RPB10981.1","canH3","Ascomycota"
"Spec336|KAI5803178.1","cenH3","Ascomycota"
"Spec336|KAI5797656.1","canH3","Ascomycota"
"Spec337|KAH0609813.1","cenH3","Ascomycota"
"Spec337|KAH0605835.1","canH3","Ascomycota"
"Spec338|KAA8911680.1","cenH3","Ascomycota"
"Spec338|KAA8914522.1","canH3","Ascomycota"
"Spec338|KAA8896008.1","cenH3","Ascomycota"
"Spec338|KAA8912177.1","cenH3","Ascomycota"
"Spec339|MCJ1483104.1","canH3","Ascomycota"
"Spec340|KAG9240029.1","canH3","Ascomycota"
"Spec340|KAG9246377.1","cenH3","Ascomycota"
"Spec341|KAI9832518.1","cenH3","Ascomycota"
"Spec341|KAI9830847.1","canH3","Ascomycota"
"Spec342|ODV75797.1","canH3","Ascomycota"
"Spec342|ODV76125.1","cenH3","Ascomycota"
"Spec342|ODV73314.1","canH3","Ascomycota"
"Spec343|MCJ1256848.1","cenH3","Ascomycota"
"Spec343|MCJ1257004.1","canH3","Ascomycota"
"Spec344|KAI9814873.1","canH3","Ascomycota"
"Spec345|KAF7509953.1","canH3","Ascomycota"
"Spec346|CZT13274.1","cenH3","Ascomycota"
"Spec346|CZT04290.1","canH3","Ascomycota"
"Spec347|KAK4940410.1","canH3","Ascomycota"
"Spec347|KAK4955361.1","canH3","Ascomycota"
"Spec347|KAK4961043.1","cenH3","Ascomycota"
"Spec347|KAK4935138.1","cenH3","Ascomycota"
"Spec348|KAK4548480.1","cenH3","Ascomycota"
"Spec348|KAK4548862.1","canH3","Ascomycota"
"Spec349|KXS99315.1","cenH3","Ascomycota"
"Spec349|KXT04101.1","canH3","Ascomycota"
"Spec350|TKA22635.1","cenH3","Ascomycota"
"Spec350|TKA30429.1","canH3","Ascomycota"
"Spec351|KAF1984336.1","canH3","Ascomycota"
"Spec351|KAF1983409.1","cenH3","Ascomycota"
"Spec352|CAD6498695.1","cenH3","Ascomycota"
"Spec352|CAD6500558.1","canH3","Ascomycota"
"Spec352|CAD6499254.1","canH3","Ascomycota"
"Spec353|KAL3425761.1","cenH3","Ascomycota"
"Spec353|KAL3421036.1","canH3","Ascomycota"
"Spec354|KAI9886039.1","canH3","Ascomycota"
"Spec355|KAF1809021.1","canH3","Ascomycota"
"Spec355|KAF1807852.1","cenH3","Ascomycota"
"Spec355|KAF1807878.1","cenH3","Ascomycota"
"Spec355|KAF1813120.1","cenH3","Ascomycota"
"Spec356|TLD23448.1","cenH3","Ascomycota"
"Spec356|TLD35198.1","canH3","Ascomycota"
"Spec357|RDI82674.1","cenH3","Ascomycota"
"Spec357|RDI81438.1","canH3","Ascomycota"
"Spec358|KAH0537709.1","canH3","Ascomycota"
"Spec359|KAF2484759.1","cenH3","Ascomycota"
"Spec359|KAF2487049.1","canH3","Ascomycota"
"Spec360|KAI9765169.1","canH3","Ascomycota"
"Spec360|KAI9768450.1","cenH3","Ascomycota"
"Spec361|KAF2664647.1","canH3","Ascomycota"
"Spec362|KAK4569924.1","cenH3","Ascomycota"
"Spec362|KAK4574098.1","canH3","Ascomycota"
"Spec363|KAK4498301.1","canH3","Ascomycota"
"Spec363|KAK4501046.1","cenH3","Ascomycota"
"Spec364|CZT52688.1","canH3","Ascomycota"
"Spec364|CZT46401.1","cenH3","Ascomycota"
"Spec365|PVH80217.1","canH3","Ascomycota"
"Spec365|PVH68277.1","cenH3","Ascomycota"
"Spec365|PVH71449.1","cenH3","Ascomycota"
"Spec366|PSK46251.1","canH3","Ascomycota"
"Spec367|KAK3717288.1","cenH3","Ascomycota"
"Spec367|KAK3716791.1","cenH3","Ascomycota"
"Spec367|KAK3724425.1","canH3","Ascomycota"
"Spec368|KAK5124375.1","canH3","Ascomycota"
"Spec369|RDL38203.1","cenH3","Ascomycota"
"Spec369|RDL30100.1","cenH3","Ascomycota"
"Spec369|RDL34331.1","cenH3","Ascomycota"
"Spec369|RDL36878.1","cenH3","Ascomycota"
"Spec369|RDL34491.1","canH3","Ascomycota"
"Spec370|CZT21573.1","cenH3","Ascomycota"
"Spec370|CZT14039.1","canH3","Ascomycota"
"Spec371|CAD0112237.1","canH3","Ascomycota"
"Spec372|KAI9674108.1","canH3","Ascomycota"
"Spec373|KAL1586094.1","canH3","Ascomycota"
"Spec373|KAL1583701.1","cenH3","Ascomycota"
"Spec374|WPH00907.1","cenH3","Ascomycota"
"Spec374|WPH00566.1","canH3","Ascomycota"
"Spec375|CZR52145.1","canH3","Ascomycota"
"Spec375|CZR59281.1","cenH3","Ascomycota"
"Spec376|TQS38976.1","canH3","Ascomycota"
"Spec377|KAK0103578.1","canH3","Ascomycota"
"Spec377|KAK0116400.1","cenH3","Ascomycota"
"Spec378|3D1_SMR56091.1","canH3","Ascomycota"
"Spec379|KAF2755805.1","canH3","Ascomycota"
"Spec379|KAF2755898.1","cenH3","Ascomycota"
"Spec380|KAB2572446.1","canH3","Ascomycota"
"Spec380|KAB2575827.1","cenH3","Ascomycota"
"Spec381|KAK0645050.1","canH3","Ascomycota"
"Spec381|KAK0662680.1","cenH3","Ascomycota"
"Spec382|KAF2088400.1","canH3","Ascomycota"
"Spec383|TVY38174.1","cenH3","Ascomycota"
"Spec383|TVY42743.1","canH3","Ascomycota"
"Spec384|TVY94184.1","canH3","Ascomycota"
"Spec385|KAF4300886.1","canH3","Ascomycota"
"Spec385|KAF4310861.1","cenH3","Ascomycota"
"Spec386|KAH7064584.1","canH3","Ascomycota"
"Spec386|KAH7051164.1","cenH3","Ascomycota"
"Spec387|PGH04712.1","cenH3","Ascomycota"
"Spec387|PGH03725.1","canH3","Ascomycota"
"Spec388|OAX78562.1","canH3","Ascomycota"
"Spec389|KAL2823341.1","canH3","Ascomycota"
"Spec389|KAL2828268.1","cenH3","Ascomycota"
"Spec390|EEH08601.1","canH3","Ascomycota"
"Spec390|EEH09249.1","cenH3","Ascomycota"
"Spec391|GME40429.1","canH3","Ascomycota"
"Spec391|GME30741.1","cenH3","Ascomycota"
"Spec392|KAK8430625.1","canH3","Ascomycota"
"Spec392|KAK8429119.1","cenH3","Ascomycota"
"Spec392|KAK8430159.1","cenH3","Ascomycota"
"Spec393|OJD16600.1","cenH3","Ascomycota"
"Spec393|OJD16644.1","canH3","Ascomycota"
"Spec394|KAL0254816.1","canH3","Ascomycota"
"Spec395|KAL1637350.1","canH3","Ascomycota"
"Spec395|KAL1633932.1","cenH3","Ascomycota"
"Spec396|ELR03085.1","cenH3","Ascomycota"
"Spec396|ELR10473.1","canH3","Ascomycota"
"Spec396|ELR05822.1","canH3","Ascomycota"
"Spec396|ELR10473.1","cenH3","Ascomycota"
"Spec396|ELR03084.1","cenH3","Ascomycota"
"Spec396|ELR02180.1","cenH3","Ascomycota"
"Spec396|ELR09528.1","cenH3","Ascomycota"
"Spec396|ELR04075.1","cenH3","Ascomycota"
"Spec396|ELR03659.1","cenH3","Ascomycota"
"Spec396|ELR07648.1","cenH3","Ascomycota"
"Spec397|EON66526.1","cenH3","Ascomycota"
"Spec397|EON65578.1","canH3","Ascomycota"
"Spec398|KAE9380480.1","canH3","Ascomycota"
"Spec398|KAE9374859.1","cenH3","Ascomycota"
"Spec399|KAK5180417.1","cenH3","Ascomycota"
"Spec399|KAK5187081.1","canH3","Ascomycota"
"Spec400|KAK8152096.1","cenH3","Ascomycota"
"Spec400|KAK8170166.1","canH3","Ascomycota"
"Spec400|KAK8169825.1","cenH3","Ascomycota"
"Spec401|KAL1633374.1","canH3","Ascomycota"
"Spec401|KAL1618067.1","cenH3","Ascomycota"
"Spec402|EME43208.1","cenH3","Ascomycota"
"Spec402|EME42110.1","canH3","Ascomycota"
"Spec403|KAK8236957.1","canH3","Ascomycota"
"Spec403|KAK8247765.1","cenH3","Ascomycota"
"Spec404|CCU82905.1","canH3","Ascomycota"
"Spec404|CCU82995.1","canH3","Ascomycota"
"Spec405|KAK7538068.1","cenH3","Ascomycota"
"Spec405|KAK7534266.1","cenH3","Ascomycota"
"Spec405|KAK7540062.1","cenH3","Ascomycota"
"Spec405|KAK7530992.1","cenH3","Ascomycota"
"Spec405|KAK7532899.1","canH3","Ascomycota"
"Spec406|KAK7524391.1","cenH3","Ascomycota"
"Spec406|KAK7513117.1","canH3","Ascomycota"
"Spec407|KAK5061343.1","cenH3","Ascomycota"
"Spec407|KAK5065023.1","canH3","Ascomycota"
"Spec408|KAL2068339.1","cenH3","Ascomycota"
"Spec408|KAL2069785.1","canH3","Ascomycota"
"Spec409|Dod_QoI_KAE8451851.1","cenH3","Ascomycota"
"Spec409|Dod_QoI_KAE8440443.1","canH3","Ascomycota"
"Spec410|KAK7612921.1","cenH3","Ascomycota"
"Spec410|KAK7606632.1","cenH3","Ascomycota"
"Spec410|KAK7613037.1","canH3","Ascomycota"
"Spec411|KAF2841474.1","cenH3","Ascomycota"
"Spec411|KAF2835032.1","canH3","Ascomycota"
"Spec412|OJD30065.1","cenH3","Ascomycota"
"Spec412|OJD37029.1","canH3","Ascomycota"
"Spec413|OQE30076.1","cenH3","Ascomycota"
"Spec413|OQE25470.1","canH3","Ascomycota"
"Spec414|MCJ1284592.1","canH3","Ascomycota"
"Spec414|MCJ1285176.1","cenH3","Ascomycota"
"Spec415|PTU18733.1","cenH3","Ascomycota"
"Spec415|PTU23072.1","canH3","Ascomycota"
"Spec416|KAE8353558.1","cenH3","Ascomycota"
"Spec416|KAE8348416.1","canH3","Ascomycota"
"Spec417|PLN83751.1","canH3","Ascomycota"
"Spec417|PLN74776.1","cenH3","Ascomycota"
"Spec418|PKY08948.1","canH3","Ascomycota"
"Spec418|PKY06851.1","cenH3","Ascomycota"
"Spec419|PKX95832.1","cenH3","Ascomycota"
"Spec419|PKX93976.1","canH3","Ascomycota"
"Spec420|MCJ1439228.1","canH3","Ascomycota"
"Spec421|EMC95659.1","canH3","Ascomycota"
"Spec421|EMC97425.1","cenH3","Ascomycota"
"Spec422|KAK6529613.1","cenH3","Ascomycota"
"Spec422|KAK6515687.1","canH3","Ascomycota"
"Spec423|KAF3935636.1","cenH3","Ascomycota"
"Spec423|KAF3935972.1","canH3","Ascomycota"
"Spec424|KAE8391053.1","canH3","Ascomycota"
"Spec424|KAE8388818.1","cenH3","Ascomycota"
"Spec425|KAE8333470.1","canH3","Ascomycota"
"Spec425|KAE8320583.1","cenH3","Ascomycota"
"Spec426|KAF3924576.1","canH3","Ascomycota"
"Spec426|KAF3920420.1","cenH3","Ascomycota"
"Spec427|KAF3925495.1","canH3","Ascomycota"
"Spec427|KAF3925080.1","cenH3","Ascomycota"
"Spec428|KAF3233126.1","canH3","Ascomycota"
"Spec428|KAF3238391.1","cenH3","Ascomycota"
"Spec429|MCJ1381670.1","canH3","Ascomycota"
"Spec429|MCJ1378748.1","cenH3","Ascomycota"
"Spec430|KAJ9626439.1","canH3","Ascomycota"
"Spec431|GIK06462.1","cenH3","Ascomycota"
"Spec431|GIK04653.1","canH3","Ascomycota"
"Spec432|KAF9890309.1","canH3","Ascomycota"
"Spec432|KAF9884077.1","canH3","Ascomycota"
"Spec432|KAF9884336.1","cenH3","Ascomycota"
"Spec433|MDI1487452.1","canH3","Ascomycota"
"Spec434|KAF7162230.1","cenH3","Ascomycota"
"Spec434|KAF7166334.1","canH3","Ascomycota"
"Spec435|KAL1988788.1","canH3","Ascomycota"
"Spec435|KAL1988786.1","canH3","Ascomycota"
"Spec435|KAL1985360.1","cenH3","Ascomycota"
"Spec436|QQK45414.1","cenH3","Ascomycota"
"Spec436|QQK41853.1","canH3","Ascomycota"
"Spec437|KAF7718683.1","cenH3","Ascomycota"
"Spec437|KAF7717492.1","canH3","Ascomycota"
"Spec438|KAE8359293.1","cenH3","Ascomycota"
"Spec438|KAE8366079.1","canH3","Ascomycota"
"Spec439|OQE23429.1","canH3","Ascomycota"
"Spec439|OQE19246.1","cenH3","Ascomycota"
"Spec440|PLB33586.1","cenH3","Ascomycota"
"Spec440|PLB34120.1","canH3","Ascomycota"
"Spec441|PCG90456.1","canH3",NA
"Spec441|PCG98157.1","cenH3",NA
"Spec442|XP_002488109.1","cenH3","Ascomycota"
"Spec442|XP_002340810.1","cenH3","Ascomycota"
"Spec442|XP_002478436.1","canH3","Ascomycota"
"Spec442|XP_002342018.1","cenH3","Ascomycota"
"Spec443|PLB52275.1","canH3","Ascomycota"
"Spec443|PLB49479.1","cenH3","Ascomycota"
"Spec444|RHZ52646.1","cenH3","Ascomycota"
"Spec444|RHZ61967.1","canH3","Ascomycota"
"Spec445|KAF4222255.1","canH3","Ascomycota"
"Spec445|KAF4223342.1","cenH3","Ascomycota"
"Spec446|KAJ5980026.1","cenH3","Ascomycota"
"Spec446|KAJ5975627.1","canH3","Ascomycota"
"Spec447|KAJ5247441.1","canH3","Ascomycota"
"Spec448|KAJ6178023.1","cenH3","Ascomycota"
"Spec448|KAJ6191084.1","canH3","Ascomycota"
"Spec449|KAJ5202235.1","cenH3","Ascomycota"
"Spec449|KAJ5208010.1","canH3","Ascomycota"
"Spec450|KAJ5961200.1","canH3","Ascomycota"
"Spec450|KAJ5972781.1","cenH3","Ascomycota"
"Spec451|KAJ5879696.1","canH3","Ascomycota"
"Spec451|KAJ5847582.1","cenH3","Ascomycota"
"Spec452|KAJ5302154.1","cenH3","Ascomycota"
"Spec452|KAJ5294965.1","canH3","Ascomycota"
"Spec453|KAJ5872889.1","canH3","Ascomycota"
"Spec453|KAJ5882551.1","cenH3","Ascomycota"
"Spec454|MCJ1330734.1","canH3","Ascomycota"
"Spec454|MCJ1333397.1","cenH3","Ascomycota"
"Spec455|KAJ5107622.1","cenH3","Ascomycota"
"Spec455|KAJ5097494.1","canH3","Ascomycota"
"Spec456|KAJ5166348.1","cenH3","Ascomycota"
"Spec456|KAJ5167124.1","canH3","Ascomycota"
"Spec457|KAJ5491703.1","cenH3","Ascomycota"
"Spec457|KAJ5490902.1","canH3","Ascomycota"
"Spec458|KAJ5822807.1","cenH3","Ascomycota"
"Spec458|KAJ5834160.1","canH3","Ascomycota"
"Spec459|KAJ6134231.1","cenH3","Ascomycota"
"Spec459|KAJ6120858.1","canH3","Ascomycota"
"Spec460|KAJ5203987.1","cenH3","Ascomycota"
"Spec460|KAJ5204673.1","canH3","Ascomycota"
"Spec461|KAJ6150122.1","cenH3","Ascomycota"
"Spec461|KAJ6137503.1","canH3","Ascomycota"
"Spec462|KAJ5767260.1","canH3","Ascomycota"
"Spec462|KAJ5753723.1","cenH3","Ascomycota"
"Spec463|KAK6511525.1","cenH3","Ascomycota"
"Spec463|KAK6503634.1","canH3","Ascomycota"
"Spec464|KAK6527849.1","canH3","Ascomycota"
"Spec464|KAK6541772.1","cenH3","Ascomycota"
"Spec465|EWC46145.1","canH3","Ascomycota"
"Spec465|EWC48299.1","cenH3","Ascomycota"
"Spec466|KAK6510738.1","cenH3","Ascomycota"
"Spec466|KAK6518530.1","canH3","Ascomycota"
"Spec467|KAA6407157.1","cenH3","Ascomycota"
"Spec467|KAA6414938.1","canH3","Ascomycota"
"Spec468|TVY53309.1","canH3","Ascomycota"
"Spec468|TVY85200.1","cenH3","Ascomycota"
"Spec469|OQD61587.1","cenH3","Ascomycota"
"Spec469|OQD66489.1","canH3","Ascomycota"
"Spec470|EPS41074.1","cenH3","Ascomycota"
"Spec470|EPS41641.1","canH3","Ascomycota"
"Spec471|KAK6355401.1","canH3","Ascomycota"
"Spec471|KAK6349813.1","cenH3","Ascomycota"
"Spec472|KAJ6098256.1","canH3","Ascomycota"
"Spec472|KAJ6076714.1","cenH3","Ascomycota"
"Spec473|KAJ6032069.1","canH3","Ascomycota"
"Spec473|KAJ6024571.1","cenH3","Ascomycota"
"Spec474|KAJ5131153.1","canH3","Ascomycota"
"Spec474|KAJ5139264.1","cenH3","Ascomycota"
"Spec475|KAJ5173871.1","cenH3","Ascomycota"
